spectrum_id,inchikey,ion_mode,precursor_mz,instrument_type,contributor,license
MSBNK-Athens_Univ-AU505309,SAOKZLXYCUGLFA-UHFFFAOYSA-N,POSITIVE,370.3078,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU505406,PYGXAGIECVVIOZ-UHFFFAOYSA-N,POSITIVE,314.2452,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU505407,PYGXAGIECVVIOZ-UHFFFAOYSA-N,POSITIVE,314.2452,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU505408,PYGXAGIECVVIOZ-UHFFFAOYSA-N,POSITIVE,314.2452,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU505409,PYGXAGIECVVIOZ-UHFFFAOYSA-N,POSITIVE,314.2452,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU505601,ULBTUVJTXULMLP-UHFFFAOYSA-N,POSITIVE,341.3414,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU505602,ULBTUVJTXULMLP-UHFFFAOYSA-N,POSITIVE,341.3414,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU505603,ULBTUVJTXULMLP-UHFFFAOYSA-N,POSITIVE,341.3414,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU505806,XLDBGFGREOMWSL-UHFFFAOYSA-N,POSITIVE,362.2717,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU505807,XLDBGFGREOMWSL-UHFFFAOYSA-N,POSITIVE,362.2717,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU505808,XLDBGFGREOMWSL-UHFFFAOYSA-N,POSITIVE,362.2717,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU505809,XLDBGFGREOMWSL-UHFFFAOYSA-N,POSITIVE,362.2717,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU505810,XLDBGFGREOMWSL-UHFFFAOYSA-N,POSITIVE,362.2717,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU505906,AOJOEFVRHOZDFN-UHFFFAOYSA-N,POSITIVE,176.0832,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU505907,AOJOEFVRHOZDFN-UHFFFAOYSA-N,POSITIVE,176.0832,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU505908,AOJOEFVRHOZDFN-UHFFFAOYSA-N,POSITIVE,176.0832,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU505909,AOJOEFVRHOZDFN-UHFFFAOYSA-N,POSITIVE,176.0832,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU506006,XDLMVUHYZWKMMD-UHFFFAOYSA-N,POSITIVE,248.1075,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU506007,XDLMVUHYZWKMMD-UHFFFAOYSA-N,POSITIVE,248.1075,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU506008,XDLMVUHYZWKMMD-UHFFFAOYSA-N,POSITIVE,248.1075,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU506009,XDLMVUHYZWKMMD-UHFFFAOYSA-N,POSITIVE,248.1075,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU506010,XDLMVUHYZWKMMD-UHFFFAOYSA-N,POSITIVE,248.1075,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU506101,JBSLOWBPDRZSMB-UHFFFAOYSA-N,POSITIVE,229.1434,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU506102,JBSLOWBPDRZSMB-UHFFFAOYSA-N,POSITIVE,229.1434,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU506103,JBSLOWBPDRZSMB-UHFFFAOYSA-N,POSITIVE,229.1434,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU506201,MGWAVDBGNNKXQV-UHFFFAOYSA-N,POSITIVE,279.1591,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU506204,MGWAVDBGNNKXQV-UHFFFAOYSA-N,POSITIVE,279.1591,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU506205,MGWAVDBGNNKXQV-UHFFFAOYSA-N,POSITIVE,279.1591,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU506303,ZFNVDHOSLNRHNN-UHFFFAOYSA-N,POSITIVE,191.143,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU506306,ZFNVDHOSLNRHNN-UHFFFAOYSA-N,POSITIVE,190.1352,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU506307,ZFNVDHOSLNRHNN-UHFFFAOYSA-N,POSITIVE,190.1352,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU506308,ZFNVDHOSLNRHNN-UHFFFAOYSA-N,POSITIVE,190.1352,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU506309,ZFNVDHOSLNRHNN-UHFFFAOYSA-N,POSITIVE,190.1352,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU506310,ZFNVDHOSLNRHNN-UHFFFAOYSA-N,POSITIVE,190.1352,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU506601,GKDLTXYXODKDEA-UHFFFAOYSA-N,POSITIVE,149.0961,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU506602,GKDLTXYXODKDEA-UHFFFAOYSA-N,POSITIVE,149.0961,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU506801,XMLYCEVDHLAQEL-UHFFFAOYSA-N,POSITIVE,165.091,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU506802,XMLYCEVDHLAQEL-UHFFFAOYSA-N,POSITIVE,165.091,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU506803,XMLYCEVDHLAQEL-UHFFFAOYSA-N,POSITIVE,165.091,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU506804,XMLYCEVDHLAQEL-UHFFFAOYSA-N,POSITIVE,165.091,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU506805,XMLYCEVDHLAQEL-UHFFFAOYSA-N,POSITIVE,165.091,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU506907,QILSFLSDHQAZET-UHFFFAOYSA-N,POSITIVE,184.0883,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU507002,BDZBKCUKTQZUTL-UHFFFAOYSA-N,POSITIVE,167.0832,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU507003,BDZBKCUKTQZUTL-UHFFFAOYSA-N,POSITIVE,167.0832,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU507101,MYRTYDVEIRVNKP-UHFFFAOYSA-N,POSITIVE,131.0855,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU507102,MYRTYDVEIRVNKP-UHFFFAOYSA-N,POSITIVE,131.0855,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU507103,MYRTYDVEIRVNKP-UHFFFAOYSA-N,POSITIVE,131.0855,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU507104,MYRTYDVEIRVNKP-UHFFFAOYSA-N,POSITIVE,131.0855,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU507106,MYRTYDVEIRVNKP-UHFFFAOYSA-N,POSITIVE,130.0777,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU507107,MYRTYDVEIRVNKP-UHFFFAOYSA-N,POSITIVE,130.0777,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU507108,MYRTYDVEIRVNKP-UHFFFAOYSA-N,POSITIVE,130.0777,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU507109,MYRTYDVEIRVNKP-UHFFFAOYSA-N,POSITIVE,130.0777,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU507110,MYRTYDVEIRVNKP-UHFFFAOYSA-N,POSITIVE,130.0777,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU507206,XOJWAAUYNWGQAU-UHFFFAOYSA-N,POSITIVE,226.12,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU507207,XOJWAAUYNWGQAU-UHFFFAOYSA-N,POSITIVE,226.12,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU507208,XOJWAAUYNWGQAU-UHFFFAOYSA-N,POSITIVE,226.12,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU507608,ZXDDPOHVAMWLBH-UHFFFAOYSA-N,POSITIVE,214.0624,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU507609,ZXDDPOHVAMWLBH-UHFFFAOYSA-N,POSITIVE,214.0624,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU507610,ZXDDPOHVAMWLBH-UHFFFAOYSA-N,POSITIVE,214.0624,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU507702,OKKRPWIIYQTPQF-UHFFFAOYSA-N,POSITIVE,339.1802,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU507703,OKKRPWIIYQTPQF-UHFFFAOYSA-N,POSITIVE,339.1802,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU507706,OKKRPWIIYQTPQF-UHFFFAOYSA-N,POSITIVE,338.1724,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU507707,OKKRPWIIYQTPQF-UHFFFAOYSA-N,POSITIVE,338.1724,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU507708,OKKRPWIIYQTPQF-UHFFFAOYSA-N,POSITIVE,338.1724,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU507709,OKKRPWIIYQTPQF-UHFFFAOYSA-N,POSITIVE,338.1724,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU507710,OKKRPWIIYQTPQF-UHFFFAOYSA-N,POSITIVE,338.1724,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU507802,IMFACGCPASFAPR-UHFFFAOYSA-N,POSITIVE,186.2216,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU507803,IMFACGCPASFAPR-UHFFFAOYSA-N,POSITIVE,186.2216,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU507901,POULHZVOKOAJMA-UHFFFAOYSA-N,POSITIVE,201.1849,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU507902,POULHZVOKOAJMA-UHFFFAOYSA-N,POSITIVE,201.1849,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU507903,POULHZVOKOAJMA-UHFFFAOYSA-N,POSITIVE,201.1849,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU508101,UQDUPQYQJKYHQI-UHFFFAOYSA-N,POSITIVE,215.2006,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU508102,UQDUPQYQJKYHQI-UHFFFAOYSA-N,POSITIVE,215.2006,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU508103,UQDUPQYQJKYHQI-UHFFFAOYSA-N,POSITIVE,215.2006,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU565106,MRQIXHXHHPWVIL-ISLYRVAYSA-N,POSITIVE,249.1022,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU565301,FHNINJWBTRXEBC-HXEHWPEMSA-N,POSITIVE,353.1397,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU565302,FHNINJWBTRXEBC-HXEHWPEMSA-N,POSITIVE,353.1397,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU565303,FHNINJWBTRXEBC-HXEHWPEMSA-N,POSITIVE,353.1397,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU565304,FHNINJWBTRXEBC-HXEHWPEMSA-N,POSITIVE,353.1397,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU565305,FHNINJWBTRXEBC-HXEHWPEMSA-N,POSITIVE,353.1397,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU565407,RCTGMCJBQGBLKT-PAMTUDGESA-N,POSITIVE,381.171,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU565408,RCTGMCJBQGBLKT-PAMTUDGESA-N,POSITIVE,381.171,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU565409,RCTGMCJBQGBLKT-PAMTUDGESA-N,POSITIVE,381.171,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU565706,WZKXBGJNNCGHIC-UHFFFAOYSA-N,POSITIVE,331.2169,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU580806,IVBOUFAWPCPFTQ-SFYZADRCSA-N,POSITIVE,332.1639,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU580906,IAOZJIPTCAWIRG-QWRGUYRKSA-N,POSITIVE,295.1288,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU581050,LCFVJGUPQDGYKZ-UHFFFAOYSA-N,POSITIVE,358.2024,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU581051,LCFVJGUPQDGYKZ-UHFFFAOYSA-N,POSITIVE,358.2024,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU581052,LCFVJGUPQDGYKZ-UHFFFAOYSA-N,POSITIVE,358.2024,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU581053,LCFVJGUPQDGYKZ-UHFFFAOYSA-N,POSITIVE,358.2024,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU581149,HLLOKZYCSSQYEB-UHFFFAOYSA-N,POSITIVE,394.1791,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU581150,HLLOKZYCSSQYEB-UHFFFAOYSA-N,POSITIVE,394.1791,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU581151,HLLOKZYCSSQYEB-UHFFFAOYSA-N,POSITIVE,394.1791,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU581152,HLLOKZYCSSQYEB-UHFFFAOYSA-N,POSITIVE,394.1791,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU581153,HLLOKZYCSSQYEB-UHFFFAOYSA-N,POSITIVE,394.1791,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU581249,NBLIPZBCGXIEFO-UHFFFAOYSA-N,POSITIVE,376.2129,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU581250,NBLIPZBCGXIEFO-UHFFFAOYSA-N,POSITIVE,376.2129,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU581251,NBLIPZBCGXIEFO-UHFFFAOYSA-N,POSITIVE,376.2129,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU581252,NBLIPZBCGXIEFO-UHFFFAOYSA-N,POSITIVE,376.2129,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU581253,NBLIPZBCGXIEFO-UHFFFAOYSA-N,POSITIVE,376.2129,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU581350,PTCFDJRJOGPUFE-UHFFFAOYSA-N,POSITIVE,430.1557,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU581351,PTCFDJRJOGPUFE-UHFFFAOYSA-N,POSITIVE,430.1557,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU590018,CWRYPZZKDGJXCA-UHFFFAOYSA-N,POSITIVE,154.0777,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU590019,CWRYPZZKDGJXCA-UHFFFAOYSA-N,POSITIVE,154.0777,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU590020,CWRYPZZKDGJXCA-UHFFFAOYSA-N,POSITIVE,154.0777,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU590120,UCNVFOCBFJOQAL-UHFFFAOYSA-N,POSITIVE,315.9375,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU590220,HXGDTGSAIMULJN-UHFFFAOYSA-N,POSITIVE,152.0621,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU590320,MWPLVEDNUUSJAV-UHFFFAOYSA-N,POSITIVE,178.0777,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU591101,OEBRKCOSUFCWJD-UHFFFAOYSA-N,POSITIVE,220.9532,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU591102,OEBRKCOSUFCWJD-UHFFFAOYSA-N,POSITIVE,220.9532,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU591103,OEBRKCOSUFCWJD-UHFFFAOYSA-N,POSITIVE,220.9532,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU591104,OEBRKCOSUFCWJD-UHFFFAOYSA-N,POSITIVE,220.9532,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU591218,DFBKLUNHFCTMDC-PICURKEMSA-N,POSITIVE,377.8701,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU591219,DFBKLUNHFCTMDC-PICURKEMSA-N,POSITIVE,377.8701,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU591220,DFBKLUNHFCTMDC-PICURKEMSA-N,POSITIVE,377.8701,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU591419,AAPVQEMYVNZIOO-UHFFFAOYSA-N,POSITIVE,419.8112,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU591520,GVEPBJHOBDJJJI-UHFFFAOYSA-N,POSITIVE,202.0777,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU591619,NIHNNTQXNPWCJQ-UHFFFAOYSA-N,POSITIVE,166.0777,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU591620,NIHNNTQXNPWCJQ-UHFFFAOYSA-N,POSITIVE,166.0777,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU592019,UFWIBTONFRDIAS-UHFFFAOYSA-N,POSITIVE,128.0621,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU592020,UFWIBTONFRDIAS-UHFFFAOYSA-N,POSITIVE,128.0621,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU593020,YNPNZTXNASCQKK-UHFFFAOYSA-N,POSITIVE,178.0777,GC-APCI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU595251,CXGONMQFMIYUJR-UHFFFAOYSA-N,NEGATIVE,612.9537,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU595351,LVDGGZAZAYHXEY-UHFFFAOYSA-N,NEGATIVE,662.9505,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU595352,LVDGGZAZAYHXEY-UHFFFAOYSA-N,NEGATIVE,662.9505,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU595451,RUDINRUXCKIXAJ-UHFFFAOYSA-N,NEGATIVE,712.9473,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU595452,RUDINRUXCKIXAJ-UHFFFAOYSA-N,NEGATIVE,712.9473,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU596201,OQIQSTLJSLGHID-UHFFFAOYSA-N,POSITIVE,313.0707,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU596202,OQIQSTLJSLGHID-UHFFFAOYSA-N,POSITIVE,313.0707,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU596203,OQIQSTLJSLGHID-UHFFFAOYSA-N,POSITIVE,313.0707,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU596204,OQIQSTLJSLGHID-UHFFFAOYSA-N,POSITIVE,313.0707,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU596302,WWSYXEZEXMQWHT-UHFFFAOYSA-N,POSITIVE,315.0863,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU596303,WWSYXEZEXMQWHT-UHFFFAOYSA-N,POSITIVE,315.0863,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU596304,WWSYXEZEXMQWHT-UHFFFAOYSA-N,POSITIVE,315.0863,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU596401,XWIYFDMXXLINPU-UHFFFAOYSA-N,POSITIVE,329.0656,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU596402,XWIYFDMXXLINPU-UHFFFAOYSA-N,POSITIVE,329.0656,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU596403,XWIYFDMXXLINPU-UHFFFAOYSA-N,POSITIVE,329.0656,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU596404,XWIYFDMXXLINPU-UHFFFAOYSA-N,POSITIVE,329.0656,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU596434,XWIYFDMXXLINPU-UHFFFAOYSA-N,POSITIVE,351.0475,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU596502,WPCVRWVBBXIRMA-UHFFFAOYSA-N,POSITIVE,331.0812,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU596503,WPCVRWVBBXIRMA-UHFFFAOYSA-N,POSITIVE,331.0812,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU596504,WPCVRWVBBXIRMA-UHFFFAOYSA-N,POSITIVE,331.0812,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU596600,RWQKHEORZBHNRI-UHFFFAOYSA-N,POSITIVE,404.0895,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU596601,RWQKHEORZBHNRI-UHFFFAOYSA-N,POSITIVE,404.0895,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU596602,RWQKHEORZBHNRI-UHFFFAOYSA-N,POSITIVE,404.0895,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU596603,RWQKHEORZBHNRI-UHFFFAOYSA-N,POSITIVE,404.0895,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU596604,RWQKHEORZBHNRI-UHFFFAOYSA-N,POSITIVE,404.0895,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU596700,LINOMUASTDIRTM-UHFFFAOYSA-N,POSITIVE,297.1333,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU596701,LINOMUASTDIRTM-UHFFFAOYSA-N,POSITIVE,297.1333,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU596802,UVBUBMSSQKOIBE-UHFFFAOYSA-N,POSITIVE,722.3957,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU596803,UVBUBMSSQKOIBE-UHFFFAOYSA-N,POSITIVE,722.3957,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU596804,UVBUBMSSQKOIBE-UHFFFAOYSA-N,POSITIVE,722.3957,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU596902,UXDPXZQHTDAXOZ-UHFFFAOYSA-N,POSITIVE,706.4008,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU596903,UXDPXZQHTDAXOZ-UHFFFAOYSA-N,POSITIVE,706.4008,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU596904,UXDPXZQHTDAXOZ-UHFFFAOYSA-N,POSITIVE,706.4008,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU597000,MBMQEIFVQACCCH-UHFFFAOYSA-N,POSITIVE,319.154,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU597001,MBMQEIFVQACCCH-UHFFFAOYSA-N,POSITIVE,319.154,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU597002,MBMQEIFVQACCCH-UHFFFAOYSA-N,POSITIVE,319.154,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU597003,MBMQEIFVQACCCH-UHFFFAOYSA-N,POSITIVE,319.154,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-Athens_Univ-AU597004,MBMQEIFVQACCCH-UHFFFAOYSA-N,POSITIVE,319.154,LC-ESI-QTOF,Athens_Univ,CC BY
MSBNK-BGC_Munich-RP000301,OUYCCCASQSFEME-QMMMGPOBSA-N,POSITIVE,182.0812,LC-ESI-QTOF,BGC_Munich,CC BY
MSBNK-BGC_Munich-RP000302,OUYCCCASQSFEME-QMMMGPOBSA-N,POSITIVE,182.0812,LC-ESI-QTOF,BGC_Munich,CC BY
MSBNK-BGC_Munich-RP000303,OUYCCCASQSFEME-QMMMGPOBSA-N,POSITIVE,182.0812,LC-ESI-QTOF,BGC_Munich,CC BY
MSBNK-BGC_Munich-RP000401,COLNVLDHVKWLRT-QMMMGPOBSA-N,POSITIVE,166.0863,LC-ESI-QTOF,BGC_Munich,CC BY
MSBNK-BGC_Munich-RP000402,COLNVLDHVKWLRT-QMMMGPOBSA-N,POSITIVE,166.0863,LC-ESI-QTOF,BGC_Munich,CC BY
MSBNK-BGC_Munich-RP000403,COLNVLDHVKWLRT-QMMMGPOBSA-N,POSITIVE,166.0863,LC-ESI-QTOF,BGC_Munich,CC BY
MSBNK-BGC_Munich-RP000501,QIVBCDIJIAJPQS-VIFPVBQESA-N,POSITIVE,205.0972,LC-ESI-QTOF,BGC_Munich,CC BY
